advisor,participant,ResponseID,Q_TotalDuration,inst1_t_3,inst2_t_3,eise_d,adv_inst_t_3.x,lnpk_d,mpeh_d,woln_d,demi_d,nwsr_d,prev_exp,prev_last,prev_first,prev_freq,adv_exp,adv_skill,adv_help_hyp,adv_imp_hyp,adv_helpf,adv_imp_1,rel_exp,rel_skill,avg_perf_1_TEXT,adv_perf_1_TEXT,input,browser,animals,age,gender,language,condition,exclude,exclude_why,adv_inst_t_3.y,advice,advisor_advice_writing_time,advisor_prev_exp,advisor_prev_last,advisor_prev_first,advisor_rel_exp,advisor_rel_skill,advisor_avg_perf,advisor_prev_freq,advisor_input,advisor_browser,advisor_adv_imp,advisor_animals,animals.wordcount,advisor_age,advisor_gender,advisor_language,advisor_language_TEXT,advisor_bugreport,advisor_hyp,advisor_comments,advisor_DO.BR.FL_3,cat_s,eise_s,demi_s,lnpk_s,mpeh_s,nwsr_s,woln_s,b1,b2,b3,b4,b5,b6,s1,s2,s3,s4,s5,s6,advisor_mean,advisor_var,advisor_sd,advisor_median,advisor_advice_wordcount,advisor_animals_wordcount
ad00,1773,R_2DVaOr1emdFyeug,899,33.151,46.757,7,NA,5,8,7,7,5,"No, I've never played any version of this game before",NA,NA,I never play word-finding games,NA,NA,7,39,NA,NA,I was as experienced as most people,I was as skilled as most people,5,NA,mouse,Mozilla Firefox,"kion,tiger,fox,dog,nouse,cat,hen,kitten,puppy,giraff,goat,goose,monjey,seal,whale,porpoise,sheep,cow,wolf,hyena,gerbil,hamster,chicken,mongoosde",56,Male,"Yes, I only spoke English growing up",control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ad00,1774,R_3po6G6BD2MiIbF2,758,16.235,32.573,7,NA,5,7,7,11,12,"No, I've never played any version of this game before",NA,NA,Less than once a year,NA,NA,6,50,NA,NA,I was less experienced than most people,I was less skilled than most people,15,NA,mouse,Google Chrome,"pig,cow,horse,bird,frog,toad,cat,dog,rabbit,hamster,giraffe,lion,tiger,bear,peacock,flamingo,fox,bear,deer,raccoon,squirrel,chipmunk,duck,goose,goat,sheep,snake,spider,lizard,hare,",51,Female,"Yes, I only spoke English growing up",control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ad00,1775,R_2ZEyjcMFcimi7jC,819,30.418,35.992,7,NA,9,3,5,11,12,"Yes, I've played some version of this game before",Within the last 6 months,More than 5 years ago,A few times a year,NA,NA,5,31,NA,NA,I was less experienced than most people,I was less skilled than most people,15,NA,mouse,Mozilla Firefox,cat dog sloth lions cheetah monkey rats rhinos elephants rabbits deers porcupines hedgehogs emus chickens cows pigs hamsters ,26,Male,"Yes, I only spoke English growing up",control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ad00,1776,R_yVWhbp4WMRll0u5,1002,64.258,26.902,7,NA,8,8,8,12,11,"Yes, I've played some version of this game before",Within the last month,Within the last 3 years,A few times a year,NA,NA,4,40,NA,NA,I was as experienced as most people,I was as skilled as most people,8,NA,mouse,Mozilla Firefox,cat dog mouse elephant raccoon squirrell deer elk moose bird bear fish swan giraffe lion tiger cheetah leopard antelope rabbit horse ,27,Female,"Yes, I only spoke English growing up",control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ad00,1777,R_2Y5kGFfXEzmTu1b,734,12.976,35.425,2,NA,2,4,5,5,5,I'm not sure,NA,NA,A few times a year,NA,NA,5,61,NA,NA,I was as experienced as most people,I was as skilled as most people,8,NA,trackpad,Internet Explorer,"cat, dog, zebra, mouse, giraffe, lion, tiger, bear, leopard, squirrel, rat, chipmunk, ferret, hamster, gerbil, bird, lizard, guinea pig, ",37,Female,"Yes, I only spoke English growing up",control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ad00,1778,R_db7QU3V4clECLst,983,14.552,13.076,6,NA,7,12,8,8,6,"No, I've never played any version of this game before",NA,NA,A few times a year,NA,NA,6,92,NA,NA,I was as experienced as most people,I was as skilled as most people,8,NA,mouse,Google Chrome,"dog,cat.lion,deer,rabbit,tiger,elephant,monkey,goat",29,Female,"Yes, I only spoke English growing up",control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ad00,1779,R_1riQFkXrnA2F0hl,849,16.339,26.57,4,NA,13,5,7,5,6,"Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,Less than once a year,NA,NA,7,50,NA,NA,I was as experienced as most people,I was as skilled as most people,10,NA,trackpad,Mozilla Firefox,"dog, cat, bird, frog, fish, monkey, elephant, giraffe, pig, donkey, sheep, cow, bull, gorilla, shark, dolphin, snake, farret, hamster, ",29,Female,"Yes, I only spoke English growing up",control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ad00,1780,R_0lBOI4OKBeEj5At,958,28.449,37.664,8,NA,5,8,6,7,11,"Yes, I've played some version of this game before",Over a year ago,Within the last 5 years,Less than once a year,NA,NA,6,20,NA,NA,I was as experienced as most people,I was as skilled as most people,10,NA,trackpad,Mozilla Firefox,"Mouse, Cat, Dog, Pig, Cow, Llama, Giraffe, Elephant, Rat, Moose, Caribou, Snake, Bird, Fish, Starfish, Shark, Eel, Hamster, Deer, Raccoon, ",29,Male,"Yes, I only spoke English growing up",control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ad00,1781,R_3QSFZEIYfsIwGgP,764,18.716,34.736,5,NA,5,4,2,4,3,"No, I've never played any version of this game before",NA,NA,Less than once a year,NA,NA,4,39,NA,NA,I was as experienced as most people,I was as skilled as most people,4,NA,mouse,Internet Explorer,"cheetah, cat, dog, pig, bird, squirrel, owl, chicken, goat, donkey, cow, horse, ram, sheep, ibex, giraffe, elephant, rhino, aardvark, dolphin, shark, mackerel, clownfish, whale, walrus, seal, otter, heron, chipmunk",33,Female,"Yes, I only spoke English growing up",control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ad00,1782,R_2ZWhtvjoS8PUy2x,902,25.85,44.283,3,NA,4,6,5,4,6,I'm not sure,NA,NA,A few times a year,NA,NA,5,19,NA,NA,I was as experienced as most people,I was as skilled as most people,4,NA,mouse,Google Chrome,"dog, cat, fish. squirrel, elephant, ape, monkey, newt, deer, bug, ant, pig, cow, horse",53,Male,"Yes, I only spoke English growing up",control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ad00,1783,R_3pCeX3dpYHHPWOl,768,29.327,19.72,9,NA,11,9,9,12,16,"No, I've never played any version of this game before",NA,NA,A few times a year,NA,NA,3,27,NA,NA,I was as experienced as most people,I was as skilled as most people,10,NA,trackpad,Google Chrome,"dog, cat, cowl, owl, bird, flamingo, horse, pig, chicken, peacock, lion, tiger, bear, wolf, fox, goat, elk, moose, deer, raccoon, skunk",21,Female,"Yes, I only spoke English growing up",control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ad00,1784,R_1gnidUCQTf5EY4k,866,21.94,26.605,9,NA,17,16,14,13,15,"Yes, I've played some version of this game before",Within the last 6 months,More than 5 years ago,A few times a year,NA,NA,3,30,NA,NA,I was as experienced as most people,I was as skilled as most people,15,NA,mouse,Mozilla Firefox,"Lion, lama, mouse, cat, dog, giraffe, rat, opposum, squirrel, monkey, orangatang, spider, snake, fish, sloth, hedgehog, panda, ",29,Female,"Yes, I only spoke English growing up",control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ad00,1785,R_11jSJu05X4XwVcj,1190,30.426,33.663,0,NA,3,6,6,5,9,I'm not sure,NA,NA,Less than once a year,NA,NA,6,90,NA,NA,I was less experienced than most people,I was as skilled as most people,10,NA,trackpad,Google Chrome,"Lion, rat, mouse, cat, tiger, oryx, elephant, cow, gorilla, musk ox, hyena, parrot, dog, snake, crocodile, insect, arachnid, jelly fish, fish",52,Female,"No, English is not my native language. My native language is:",control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ad00,1786,R_b2UwjRfj8pXDOzT,780,12.401,47.13,1,NA,5,6,8,6,4,"No, I've never played any version of this game before",NA,NA,A few times a year,NA,NA,4,24,NA,NA,I was less experienced than most people,I was less skilled than most people,5,NA,mouse,Google Chrome,"horse,camel,dog,cat,lion,tiger,hippo,elephant,giraffe,bobcat,parrot,cheetah",25,Male,"Yes, I only spoke English growing up",control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ad00,1787,R_3Rr6C3Jp0TWldnY,1169,43.096,45.815,2,NA,6,7,6,8,7,"Yes, I've played some version of this game before",Within the last 6 months,More than 5 years ago,A few times a year,NA,NA,5,60,NA,NA,I was as experienced as most people,I was as skilled as most people,8,NA,mouse,Google Chrome,cat dog bat wolf bear lion elephant mouse zebra horse cow chicken pig birsd,72,Female,"Yes, I only spoke English growing up",control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ad00,1788,R_2EoOWS9mGWLJKoF,824,21.697,37.164,4,NA,4,7,10,6,9,I'm not sure,NA,NA,Less than once a year,NA,NA,7,33,NA,NA,I was less experienced than most people,I was less skilled than most people,6,NA,mouse,Google Chrome,"dog.cat.horse.zebra.lion.tiger,ape,gazelle,mouse,rabbit,orangutan,",30,Male,"Yes, I only spoke English growing up",control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ad00,1789,R_1OCw89L3l4wizC9,905,8.641,29.449,7,NA,4,7,8,13,8,"No, I've never played any version of this game before",NA,NA,I never play word-finding games,NA,NA,4,49,NA,NA,I was less experienced than most people,I was less skilled than most people,10,NA,mouse,Google Chrome,"cat, dog, rat, rabbit, squirrel, mouse, chicken, goat, cow, sheep, llama, ostrich, emu, panda, grizzly, deer, antelope, fox, caribou, ",39,Male,"Yes, I only spoke English growing up",control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ad00,1790,R_10YQwW9snTSQ3sK,845,28.148,28.946,4,NA,10,8,15,13,14,"No, I've never played any version of this game before",NA,NA,I never play word-finding games,NA,NA,7,75,NA,NA,I was less experienced than most people,NA,9,NA,mouse,Google Chrome,"cat, dog, fish, alligator, hippo, lion, jaguar, leopard, bird, turtle, horse, dragon, mouse",30,Male,"Yes, I only spoke English growing up",control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ad00,1791,R_w77jyqaZB9j1aKZ,652,11.546,19.415,8,NA,9,14,12,16,14,"Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,A few times a year,NA,NA,4,34,NA,NA,I was as experienced as most people,I was less skilled than most people,9,NA,mouse,Google Chrome,dog / cat / goat / lamb / horse / cow / mule / pony / rat / mouse / bird / alligator / deer / buck / donkey / tiger / lion / hyena / ,29,Male,"Yes, I only spoke English growing up",control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ad00,1792,R_29uI9eduTU8TFfm,741,9.57,23.414,9,NA,9,9,12,20,20,"No, I've never played any version of this game before",NA,NA,A few times a month,NA,NA,4,39,NA,NA,I was as experienced as most people,I was as skilled as most people,15,NA,mouse,Google Chrome,"cat, rat, dog, bat, bird, fish, deer, wolf, bear, fox, pig, chicken, lizard, cricket, roach, ant, flea, mosquito, elk, bison, cow, horse, snake, rabbit, ",33,Female,"Yes, I only spoke English growing up",control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ad00,1793,R_2rJIQZBnrptru0i,992,31.546,38.344,3,NA,4,7,8,6,8,"Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,Less than once a year,NA,NA,6,60,NA,NA,I was as experienced as most people,I was as skilled as most people,10,NA,mouse,Google Chrome,cat dog tiger mouse snake bird chicken cow horse pig deer moose badger racoon possum ,56,Male,"Yes, I only spoke English growing up",control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ad00,1794,R_2alapLdttLCwIec,881,28.161,30.867,7,NA,8,9,7,7,9,"Yes, I've played some version of this game before",Within the last year,Within the last year,A few times a year,NA,NA,5,63,NA,NA,I was as experienced as most people,I was as skilled as most people,15,NA,mouse,Mozilla Firefox,deer antelope cat dog squirrel rat rabbit elk moose bear possum ardvark ,54,Male,"Yes, I only spoke English growing up",control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ad00,1795,R_3ph6RNbm6gMroBU,785,15.121,40.531,6,NA,6,8,8,10,14,"Yes, I've played some version of this game before",Over a year ago,Within the last year,Less than once a year,NA,NA,4,100,NA,NA,I was less experienced than most people,I was as skilled as most people,8,NA,mouse,Mozilla Firefox,Dog / Cat / Wolf / Panther / Lion / Zebra / Horse / Pig / Chicken / Turkey / Goat / Cow / Bird / Eagle / Hawk / Whale / Dolphin / Shark / ,25,Male,"Yes, I only spoke English growing up",control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ad00,1796,R_1erR2dMZIfrZTE9,739,13.756,21.324,10,NA,9,11,8,14,13,"Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,Less than once a year,NA,NA,2,6,NA,NA,I was as experienced as most people,I was as skilled as most people,6,NA,trackpad,Other,monkey manatee dog cat / rat armadiollo elephant giraffe hippo rhino lion camel / zebra flamingo parrot crow robin deer turkey panda grizzly bear / duck swan buffalo moose hog pig chicken fish hamster ferret macaw,28,Female,"Yes, I only spoke English growing up",control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ad00,1797,R_116Iau3wYsMgUMh,746,17.898,32.244,6,NA,11,8,15,17,15,"No, I've never played any version of this game before",NA,NA,Less than once a year,NA,NA,6,19,NA,NA,I was less experienced than most people,I was less skilled than most people,8,NA,trackpad,Google Chrome,"dog, cat, bear, lion, tiger, bird, squirrel, chimp, ape, gorilla, snake, sloth, elephant, zebra, giraffe, dolphin, whale, fish, eagle, hawk, moose",40,Male,"Yes, I only spoke English growing up",control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ad00,1798,R_1k2mvsA4V2JBxTj,740,16.427,23.11,6,NA,4,7,6,6,7,I'm not sure,NA,NA,A few times a year,NA,NA,3,41,NA,NA,I was less experienced than most people,I was as skilled as most people,4,NA,mouse,Mozilla Firefox,"cow, horse, cat, dog, giraffe, lion, elephant, zebra, monkey, gorilla, chimpanzee, cougar, whale, dolphin, ",33,Male,"Yes, I only spoke English growing up",control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ad00,1799,R_ufcHuwJaH2Z1SSt,811,21.184,32.103,5,NA,6,6,8,6,10,"Yes, I've played some version of this game before",Within the last week,More than 5 years ago,A few times a year,NA,NA,6,71,NA,NA,I was as experienced as most people,I was less skilled than most people,10,NA,mouse,Google Chrome,"cat, dog, mouse, rabbit, frog, snake, owl, duck, swan, ant, rat, hamster, gerbil, fish, chipmunk, mole, ",39,Female,"Yes, I only spoke English growing up",control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ad00,1800,R_21nPB8oKAzxSM4r,1011,58.061,50.298,16,NA,16,22,17,23,16,"Yes, I've played some version of this game before",Within the last 6 months,More than 5 years ago,A few times a year,NA,NA,5,50,NA,NA,I was less experienced than most people,I was less skilled than most people,35,NA,mouse,Safari,"giraffe, elephant, dog, cat, fish, rat, mouse, rabbit, lion, jaguar, deer, ",36,Female,"Yes, I only spoke English growing up",control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ad00,1801,R_9tN1SDNnQmkt6pj,669,8.937,13.5,4,NA,4,5,1,4,2,"No, I've never played any version of this game before",NA,NA,Less than once a year,NA,NA,4,51,NA,NA,I was as experienced as most people,I was as skilled as most people,3,NA,mouse,Mozilla Firefox,"Cat, dog, lion, salmon, seagull",28,Male,"Yes, I only spoke English growing up",control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ad00,1802,R_1hRs0UJTZ1YP8oY,893,27.171,34.758,3,NA,5,7,2,6,7,"Yes, I've played some version of this game before",Within the last 6 months,More than 5 years ago,A few times a year,NA,NA,4,29,NA,NA,I was less experienced than most people,I was less skilled than most people,6,NA,trackpad,Google Chrome,"elephant, cat, dog, rat, snake, rabbit, hawk, deer, warthog, pig, giraffe, owl, tiger, lion, ant, beetle, dolphin, shar",43,Female,"Yes, I spoke English and these other languages growing up:",control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ad00,1803,R_3n0YcS44UEh5ivW,1885,305.936,44.223,3,NA,1,6,6,6,10,"Yes, I've played some version of this game before",Within the last week,Within the last 6 months,A few times a year,NA,NA,5,20,NA,NA,I was as experienced as most people,I was as skilled as most people,5,NA,mouse,Google Chrome,"chinchilla, rat, cat, dog, mouse, dolphin, penguin, horse, donkey, sheep, goat, chicken, pig, mule, zebra, elephant, kangaroo, tortoise, turtle, butterfly, rabbit, fox, wolf, bear, tiger",25,Female,"Yes, I only spoke English growing up",control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ad00,1804,R_cvGUmOiIK48zNWp,872,8.657,36.86,10,NA,15,13,13,9,15,"Yes, I've played some version of this game before",Within the last year,Within the last year,A few times a year,NA,NA,4,7,NA,NA,I was more experienced than most people,I was more skilled than most people,13,NA,mouse,Internet Explorer,"zebra,horse,cow,pig,elephant,lion,tiger,bear,wolf,walrus,cheeta,mongoose,monkey,panther,dog,cat,",33,Female,"Yes, I only spoke English growing up",control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ad00,1805,R_1rCxiOmsfDIXUAW,797,17.872,24.716,8,NA,22,15,15,19,21,"Yes, I've played some version of this game before",Within the last week,More than 5 years ago,A few times a week,NA,NA,5,70,NA,NA,I was more experienced than most people,I was more skilled than most people,10,NA,mouse,Safari,"cat, dog, bat, rat, koala, ray, horse, pig, cow, frog, fish, bird, whale, shark, lemur, ocelot, tiger, eagle, leopard, snow leopard, lion, yak, turtle, rhino, elephant, man",39,Male,"Yes, I only spoke English growing up",control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ad00,1806,R_2Va5n95ByP79sF0,812,15.877,20.56,15,NA,19,12,17,20,20,"Yes, I've played some version of this game before",Within the last 6 months,More than 5 years ago,A few times a year,NA,NA,2,10,NA,NA,I was more experienced than most people,I was more skilled than most people,12,NA,trackpad,Google Chrome,"dog, cat, rat, bat, giraffe, turtle, tortoise, lizard, raccoon, fox, cow, wolf, ox, mouse, eagle, bear, sun bear, polar bear, grizzly bear, lemur, ape, monkey, snail, bee, roach, chicken, duck, goose, pig, ",29,Female,"Yes, I only spoke English growing up",control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ad00,1807,R_3LZJLldGZlYWnID,966,16.815,44.809,3,NA,4,5,8,6,9,"Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,Less than once a year,NA,NA,5,50,NA,NA,I was less experienced than most people,I was less skilled than most people,5,NA,trackpad,Mozilla Firefox,"Cat, Dog, Elephant, Snake, Spider, Red Panda, Giant Panda, Leopard, Panther, Lion, Deer, Antalope, Buffalo, Bobcat, Wolf, Fox, Lynx, Rino, Frog, Toad, Tree Frog, VAmpire bat, fruit bat, owl, hummingbird",26,Male,"Yes, I only spoke English growing up",control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
