Progress,Duration (in seconds),Finished,ResponseId,t_consent_First Click,t_consent_Last Click,t_consent_Page Submit,t_consent_Click Count,t_landing_First Click,t_landing_Last Click,t_landing_Page Submit,t_landing_Click Count,inst1_t_First Click,inst1_t_Last Click,inst1_t_Page Submit,inst1_t_Click Count,inst2_t_First Click,inst2_t_Last Click,inst2_t_Page Submit,inst2_t_Click Count,cat_t_First Click,cat_t_Last Click,cat_t_Page Submit,cat_t_Click Count,cat_c,eise_t_First Click,eise_t_Last Click,eise_t_Page Submit,eise_t_Click Count,eise_c,lnpk_t_First Click,lnpk_t_Last Click,lnpk_t_Page Submit,lnpk_t_Click Count,lnpk_c,mpeh_t_First Click,mpeh_t_Last Click,mpeh_t_Page Submit,mpeh_t_Click Count,mpeh_c,qual_fr,qual_mc,qual_mc_na,qual_percs_1,qual_percs_2,qual_percs_3,qual_percs_4,qual_percs_5,qual_percs_6,qual_percs_7,qual_percs_8,qual_percs_9,qual_percs_10,qual_slide_1,qual_t_First Click,qual_t_Last Click,qual_t_Page Submit,qual_t_Click Count,qual_expl,prev_exp,prev_last,prev_first,prev_freq,rel_skill,rel_exp,input,input_7_TEXT,age,gender,catch,catch_4_TEXT,language,language_3_TEXT,language_2_TEXT,bugreport,hyp,comments,ResponseID,Q_TotalDuration,inst_bar,inst_crab,inst_barb,inst_mat,hypothetical_DO
100,737,TRUE,R_1kIAllDL2vEt8XJ,0,0,9.431,0,0,0,2.358,0,0,0,21.101,0,9.67,33.476,38.682,4,33.276,33.276,37.114,1,DBYpdBX7Zr,7.518,84.538,87.817,4,GMO8OoMSvJ,4.66,82.125,83.986,4,ZNlJDPu1,2.095,82.314,84.008,5, rQStWozwCE,,,,3,4,5,3,2,2,2,1 - Extremely unhelpful,1 - Extremely unhelpful,1 - Extremely unhelpful,,81.702,100.445,101.966,14,"When someone is the best at something, they're usually the worst at explaining how they did it. The next  best are usually good at explaining, and have some sort of advanced technical skill, just aren't quite as good as the best. From there things seem to get progressively worse.","Yes, I've played some version of this game before",Within the last 6 months,More than 5 years ago,A few times a year,I was as skilled as most people,I was as experienced as most people,"With a trackpad

",,32,Female,Other,potato,"Yes, I only spoke English growing up",,,,Patterns of behavior,,R_1kIAllDL2vEt8XJ,737,1,0,0,0,Q167|qual_percs|qual_t
100,740,TRUE,R_ALKLHKf6uiweRzP,5.729,5.729,7.756,1,0,0,4.825,0,0,0,21.338,0,5.38,50.825,52.536,10,9.248,43.599,45.172,5,a60JWUkbX4,7.428,87.719,91.568,5,kzave4a3F,6.69,90.51,94.217,5, IO2gYfP554 ,6.087,84.086,86.146,5,n1HWQzmuDr ,,,,7 - Extremely helpful,7 - Extremely helpful,6,5,4,3,2,2,1 - Extremely unhelpful,1 - Extremely unhelpful,,28.767,76.919,79.846,17,I believe the people that score higher are better able to understand the mechanics of the game.  Therefore they would be in a better position to supply advice to help others.,"No, I've never played any version of this game before",,,A few times a year,I was as skilled as most people,I was less experienced than most people,"With a trackpad

",,36,Male,Other,potato,"Yes, I only spoke English growing up",,,,"How people interpret games, and the influence of others.",No further comments at this time.,R_ALKLHKf6uiweRzP,740,1,0,0,0,Q167|qual_percs|qual_t
100,742,TRUE,R_12u6td6RVjazR1r,35.808,36.406,46.795,2,0,0,3.151,0,0,0,102.444,0,8.652,72.419,73.256,24,62.561,90.122,98.367,3,fCMObGh1eV,77.369,77.737,84.093,2,auMNKvpyn,70.338,70.979,77.007,2,nFQade6VrS,69.897,70.293,78.124,2,bc2UBJhGxZ,,The participant who scored the best in the game,,,,,,,,,,,,,17.712,17.712,19.318,1,Whoever did best would know the technique to use for best results.,"No, I've never played any version of this game before",,,A few times a year,I was less skilled than most people,I was less experienced than most people,"With a computer mouse

",,34,Female,Other,potato,"Yes, I only spoke English growing up",,,,"Different levels of expertise in word games, perhaps.",,R_12u6td6RVjazR1r,742,1,0,0,0,Q167|qual_mc|qual_t
100,742,TRUE,R_1q3SHUe7ibYPUNI,33.871,33.871,112.28,1,0,0,24.051,0,0,0,37.025,0,7.59,39.169,47.352,9,14.576,28.392,31.628,3,4YsltiitG8 ,15.983,86.463,88.648,4,JyBcLRhOv9 ,3.911,72.38,74.936,3,4yQewQS8X0,4.43,91.841,94.219,2,VE7qtFshzp ,,The participant who scored the best in the game,,,,,,,,,,,,,24.552,24.552,27.088,1,I'd rather listen to someone that done well to see how I could improve.,I'm not sure,,,A few times a week,I was less skilled than most people,I was as experienced as most people,"With a computer mouse

",,34,Male,Other,potato,"Yes, I only spoke English growing up",,,,How skilled I would be at locating words.,,R_1q3SHUe7ibYPUNI,742,0,1,0,0,Q167|qual_mc|qual_t
100,742,TRUE,R_T0FGpOF4XfeaFKp,5.683,7.954,9.562,2,0,0,5.945,0,10.191,10.191,21.273,1,4.13,38.979,40.663,13,4.976,28.909,32.589,4,wR5GK2hPed  ,4.366,77.573,80.215,3,qzvnoUmjV  ,2.633,70.293,72.813,3,EnXpd31ThC  ,2.404,72.501,75.552,3,ohesJXTxKE  ,,,,7 - Extremely helpful,6,6,5,4,3,2,1 - Extremely unhelpful,1 - Extremely unhelpful,1 - Extremely unhelpful,,11.607,69.961,71.362,15,"The better they are at the game, the better I expect their advice would be","Yes, I've played some version of this game before",Within the last year,More than 5 years ago,A few times a year,I was as skilled as most people,I was as experienced as most people,"With a trackpad

",,27,Female,Other,potato,"Yes, I only spoke English growing up",,,The first practice game spelling CAT didn't load for me and I had to refresh,word scramble ,,R_T0FGpOF4XfeaFKp,742,1,1,0,0,Q167|qual_percs|qual_t
100,742,TRUE,R_1pYXr0iEJGoEQel,0,0,6.123,0,0,0,14.458,0,0,0,45.533,0,15.631,66.039,124.001,4,30.307,30.307,33.695,1,cfHysLKjLf  ,85.97,85.97,95.126,1,l18HIt918  ,81.105,81.105,84.55,1,ixqLRZsQyh  ,71.283,71.283,74.104,1,jnPkdylqL  ,,,,7 - Extremely helpful,6,5,4,4,4,3,1 - Extremely unhelpful,1 - Extremely unhelpful,1 - Extremely unhelpful,,6.847,6.847,20.377,1,that's my opinion of how helpful they would be based on percentages,"No, I've never played any version of this game before",,,I never play word-finding games,I was as skilled as most people,I was as experienced as most people,"With a computer mouse

",,49,Female,Other,potato,"Yes, I only spoke English growing up",,,,i really don't know,,R_1pYXr0iEJGoEQel,742,1,1,0,0,Q167|qual_percs|qual_t
100,743,TRUE,R_2gJEAxWUDrF1Pvr,0,0,229.996,0,0,0,3.727,0,0,0,9.142,0,58.254,85.11,88.1,6,20.692,20.692,22.086,1,J55uUTF1aH  ,74.142,74.142,76.862,1,3Le14aXNwZ ,66.651,66.971,68.277,2,2pXE7XxgSz,71.904,71.904,73.167,1,3EUP8igqW  ,,,,,,,,,,,,,,99,38.511,38.511,39.989,1,I'd like to learn from the best.,"No, I've never played any version of this game before",,,A few times a year,I was as skilled as most people,I was less experienced than most people,"With a computer mouse

",,22,Male,Other,potato,"Yes, I only spoke English growing up",,,,To see how people perceive their own skills,,R_2gJEAxWUDrF1Pvr,743,1,0,1,0,Q167|qual_slide|qual_t
100,743,TRUE,R_1NfeXDUyNPrPTeU,0,0,10.399,0,0,0,3.094,0,0,0,31.023,0,26.089,44.127,46.402,4,53.889,53.889,64.248,1,Y0k1RC6CYH  ,79.577,79.577,84.064,1,KXbsXMu3Wo ,75.698,75.698,80.996,1,XhUOb2D52y  ,72.951,72.951,76.268,1,1VkvPSIgtr,,,,7 - Extremely helpful,7 - Extremely helpful,7 - Extremely helpful,7 - Extremely helpful,7 - Extremely helpful,6,4,2,1 - Extremely unhelpful,1 - Extremely unhelpful,,10.865,15.091,16.207,3,those that did very well would have the best advice,"No, I've never played any version of this game before",,,A few times a month,I was less skilled than most people,I was less experienced than most people,"With a computer mouse

",,38,Male,Other,potato,"Yes, I only spoke English growing up",,,,focusing under pressure,,R_1NfeXDUyNPrPTeU,743,0,0,0,0,Q167|qual_percs|qual_t
100,744,TRUE,R_3rUR9L1Bqwt2EG5,5.915,5.915,7.039,1,0,0,20.258,0,16.388,18.855,28.292,2,11.803,40.389,41.259,10,23.549,45.196,47.923,5,V0VGcqc31o,11.432,86.747,92.735,3,QSwVI7ygr,2.257,74.762,78.023,3,53RgpDKWwK,5.212,78.904,80.084,4,bREIPiPT7T,,,,,,,,,,,,,,50,41.695,47.535,51.042,3,The people in the 50 percentile are the average. Theoretically the most people fall in this category and therefore you get the most average thoughts/opinions.,"Yes, I've played some version of this game before",Within the last year,More than 5 years ago,A few times a year,I was as skilled as most people,I was as experienced as most people,"With a trackpad

",,34,Male,Other,potato,"Yes, I only spoke English growing up",,,When I clicked on the wrong letter I couldn't unclick and I Iost time because I made the mistake. ,word use and vocabulary of the average person,none,R_3rUR9L1Bqwt2EG5,744,1,0,0,0,Q167|qual_slide|qual_t
100,745,TRUE,R_W2x4k8ARqbpkcU1,3.701,3.701,5.11,1,0,0,5.682,0,2.649,29.181,41.629,5,3.456,32.331,33.513,9,8.452,62.354,67.151,4,cJSXOB9f,6.598,114.521,117.095,4,XTuMgcJ8nJ,1.422,68.171,71.397,4,5MCazrJQNd,3.42,77.924,79.104,4,PkR8Lnq6Zd,,,,7 - Extremely helpful,6,6,5,5,4,4,3,3,1 - Extremely unhelpful,,9.239,61.429,63.561,16,The better someone got in the game the better the advise they would give,"Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,Less than once a year,I was less skilled than most people,I was less experienced than most people,"With a trackpad

",,32,Male,Other,potato,"Yes, I only spoke English growing up",,,,I really have no clue.,,R_W2x4k8ARqbpkcU1,745,1,1,0,0,Q167|qual_percs|qual_t
100,745,TRUE,R_tVtmM7X5kAMJYAh,3.062,3.062,18.183,1,0,0,7.785,0,8.175,8.175,33.062,1,5.227,58.543,60.679,10,4.307,52.42,53.718,8,5SWkiDe6b5,2.155,78.186,104.815,3,4HHnZcblcn,2.065,79.61,82.735,6,i6H6sGJ4g6  ,2.82,79.347,82.056,4,YqH3dS3CBP  ,,The participant who scored the best in the game,,,,,,,,,,,,,16.176,16.176,18.595,1,I would think that the person who scored highest would have best understood the game therefore would be best able to explain it.,"Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,Less than once a year,I was as skilled as most people,I was less experienced than most people,"With a computer mouse

",,61,Male,Other,potato,"Yes, I only spoke English growing up",,,,not sure,,R_tVtmM7X5kAMJYAh,745,1,0,0,0,Q167|qual_mc|qual_t
100,747,TRUE,R_2RVcEidcAWIveA1,0,0,8.633,0,0,0,7.874,0,0,0,46.695,0,36.138,50.105,54.166,5,45.859,45.859,54.701,1,QQE76yUNgf,88.204,88.204,92.227,1,KWlaSmiSz ,80.206,80.206,84.579,1,HLPoUqG01s,77.601,77.601,80.12,1,nV6HDftTrH,,,,6,6,5,4,4,4,3,2,2,2,,36.782,63.873,65.814,10,"I'm sure I'd find value in advice even from those whose scores were in the lowest percentiles, but I should (I hope!) receive better advice from those in the highest percentiles (assuming they can articulate their advice well, and that I can interpret it accurately).","No, I've never played any version of this game before",,,I never play word-finding games,I was less skilled than most people,I was less experienced than most people,"With a computer mouse

",,47,Male,Other,potato,"Yes, I only spoke English growing up",,,,How well I could improve over the three rounds.,I want a potato. ;),R_2RVcEidcAWIveA1,747,0,0,0,0,Q167|qual_percs|qual_t
100,748,TRUE,R_3scaw2A8aumg7iT,11.875,20.637,23.912,14,0,0,8.058,0,0,0,40.665,0,13.926,44.481,47.932,17,58.389,72.597,84.175,4,quxBLq9Quw,75.171,78.918,91.745,6,7DoCZyDkDL,0.961,81.108,94.821,3,iNEDUeG7nL,68.112,70.241,83.75,2,H42llGoN5N,,,,6,3,3,3,2,2,2,2,1 - Extremely unhelpful,1 - Extremely unhelpful,,18.69,62.852,65.106,17,Higher percentile players know what they are doing best,I'm not sure,,,A few times a year,I was more skilled than most people,I was as experienced as most people,"With a trackpad

",,53,Male,Other,other,"Yes, I only spoke English growing up",,,,measuring people's ability to play a game,,R_3scaw2A8aumg7iT,748,1,0,0,0,Q167|qual_percs|qual_t
100,749,TRUE,R_2qEqTyrswkNl3Y5,0,0,9.528,0,0,0,1.675,0,0,0,21.782,0,12.697,37.665,40.632,4,38.442,38.754,41.743,2,UFH7ir3wjE,77.632,78.368,87.5,2,x0hO1tnhxc,71.414,71.702,75.381,2,i9zELlGuGu,72.855,73.239,77.331,2,09XujcXiD,I am not understanding the question. I do not know who is giving advice.,,,,,,,,,,,,,,43.171,43.171,121.422,1,,"Yes, I've played some version of this game before",Within the last year,More than 5 years ago,A few times a month,I was as skilled as most people,I was as experienced as most people,"With a computer mouse

",,34,Male,Other,potato,"Yes, I only spoke English growing up",,,It often did not drag through the words correctly. it would try to drag the image instead. ,research for a word find game,,R_2qEqTyrswkNl3Y5,749,0,0,0,0,Q167|qual_fr|qual_t
100,749,TRUE,R_1dc5IaS0Ky8raA3,0,0,159.2,0,0,0,22.699,0,21.116,29.74,34.265,4,7.268,28.788,33.033,6,14.768,31.415,33.554,3,FLdZa7sbmT,15.5,81.491,84.854,2,pTym15y7iM,68.424,68.424,71.066,1,xMVR9ePX7h,83.525,83.525,85.832,1,UET5npgZE9,,,The participant who scored the best in the game,,,,,,,,,,,,24.427,24.427,26.305,1,If they were the best I would like to see if they used any strategy besides knowing words.,"Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,Less than once a year,I was less skilled than most people,I was less experienced than most people,"With a computer mouse

",,28,Male,Other,potato,"Yes, I only spoke English growing up",,,,seeing whose advice we would choose.,,R_1dc5IaS0Ky8raA3,749,1,0,0,0,Q167|qual_mc_na|qual_t
100,752,TRUE,R_2S0LNRgU6mfG0bA,3.283,3.283,5.507,1,0,0,5.911,0,0,0,27.238,0,14.966,46.318,48.206,8,24.066,65.285,69.295,3,hnryqDO7YU,7.007,81.554,82.891,4,anOcpsvbzf  ,3.391,72.615,76.637,3, XS5FiYp12,3.344,71.659,74.77,10,1qt41eO7pr,,The participant who scored the best in the game,,,,,,,,,,,,,19.762,19.762,38.124,1,its like who ever scored best can always give again a chance of thinking as they do well,"No, I've never played any version of this game before",,,A few times a week,I was as skilled as most people,I was less experienced than most people,"With a trackpad

",,43,Male,Other,potato,"Yes, I only spoke English growing up",,,no its really very good task i love it and i want to do it again if you give me a chance.,its all about the brain ,i want to take again if you give me chance.,R_2S0LNRgU6mfG0bA,752,1,0,1,0,Q167|qual_mc|qual_t
100,753,TRUE,R_1qWnssQzQ7R6zMx,0,0,15.429,0,0,0,4.89,0,0,0,39.493,0,7.19,53.274,56.423,4,47.405,47.757,55.483,2,KkqhbPYdxm ,83.038,83.405,86.163,2,l8ooRsKpTE  ,64.408,72.057,73.628,4,df1JxtFt6K  ,69.025,70.977,72.328,3,pNds9Y6tKt  ,,A participant who scored slightly better than you in the game,,,,,,,,,,,,,16.075,16.075,17.541,1,the person that only did a bit better then me because that person was struggling almost as bad as me so they would have the advice that I could most likely comprehend the best best. I can relate to them more. ,"No, I've never played any version of this game before",,,I never play word-finding games,I was less skilled than most people,I was less experienced than most people,"With a computer mouse

",,56,Female,Other,potato,"Yes, I only spoke English growing up",,,,to see how well people played a word game or how badly people played a word game.,,R_1qWnssQzQ7R6zMx,753,0,1,0,0,Q167|qual_mc|qual_t
100,754,TRUE,R_d5uYzyDZ1PutFKN,28.012,28.012,29.407,1,0,0,6.142,0,22.83,22.83,29.322,1,4.075,38.946,40.163,10,9.172,79.363,83.647,5,TR6gmew2m8,4.562,90.013,95.484,6,iU7EXySDdd,3.267,75.348,78.557,4,n4HmhKbHl,2.001,74.575,78.173,5,ajkU2QnJc6,,A participant who scored slightly worse than you in the game,,,,,,,,,,,,,37.191,37.191,39.749,1,Someone who also had problems with the game would give more relevant advice than someone who found it easier.,"No, I've never played any version of this game before",,,I never play word-finding games,I was less skilled than most people,I was less experienced than most people,"With a trackpad

",,23,Female,Other,potato,"Yes, I spoke English and these other languages growing up:",Spanish,,,Advice and experience,,R_d5uYzyDZ1PutFKN,754,0,0,0,0,Q167|qual_mc|qual_t
100,755,TRUE,R_30kuGQyHF6QqJpl,0,0,30.684,0,0,0,6.843,0,30.13,30.13,30.376,1,12.104,59.015,61.392,4,30.247,30.247,36.402,1, z54MkaRy9  ,73.164,73.954,80.05,3,POhUPhju4  ,72.598,72.598,75.947,1,pyCrZtNmiZ  ,45.429,70.589,71.564,7,XtjSXhrrNU  ,,A participant who scored slightly worse than you in the game,,,,,,,,,,,,,31.939,31.939,35.72,1,"I think people who did really well are naturally good at it, and their techniques may not be useful for me. On the other hand, people who scored much lower than me (if that's possible) may be too incompetent, and have nothing useful to offer. ","No, I've never played any version of this game before",,,Less than once a year,I was less skilled than most people,I was less experienced than most people,"With a computer mouse

",,23,Male,Other,potato,"Yes, I only spoke English growing up",,,"On the last one, I saw a word at the bottom, and couldn't get it because whenever i hovered my mouse over any letter, it would automatically highlight it. I should have had 4 on the last one, not 3. ",Whether we take advice from people better or worse than us.,,R_30kuGQyHF6QqJpl,755,1,1,0,0,Q167|qual_mc|qual_t
100,757,TRUE,R_1Qry2pNYHIC5Xe3,0,0,19.281,0,0,0,5.761,0,0,0,34.079,0,9.708,29.253,31.864,4,48.602,61.612,72.482,2,7f5vMHRV1v  ,97.414,97.414,103.868,1,TcZ09K8KZF  ,0,0,81.789,0,YgKrJITCuq  ,0,0,83.059,0,K219OEShIZ,,The participant who scored the best in the game,,,,,,,,,,,,,31.41,31.41,32.925,1,I could learn more from someone who is better than me than from someone who is worse than me.,"Yes, I've played some version of this game before",Within the last year,Within the last year,A few times a year,I was as skilled as most people,I was as experienced as most people,"With a computer mouse

",,66,Female,Other,potato,"Yes, I only spoke English growing up",,,,ease in playing scramble?,,R_1Qry2pNYHIC5Xe3,757,0,0,0,0,Q167|qual_mc|qual_t
100,758,TRUE,R_2EclIgLIbnFynni,0,0,6.525,0,0,0,11.091,0,0,0,24.181,0,8.318,44.461,48.617,8,29.59,30.293,33.11,2,ni40dql5r,72.124,72.404,76.092,2,yL3BiDnICM,68.559,69.25,72.345,3,yIFOTUDNXs ,69.037,69.273,72.197,2,0WyoILGBH1  ,,The participant who scored the best in the game,,,,,,,,,,,,,14.253,14.253,16.175,1,I would prefer to get tips from the person that scored the highest because he or she's strategy worked to earn the highest score.,"No, I've never played any version of this game before",,,Less than once a year,I was less skilled than most people,I was less experienced than most people,"With a computer mouse

",,25,Female,Other,potato,"Yes, I spoke English and these other languages growing up:",Spanish,,,To see how fast your brain can make up words and how much one pays attention to detail.,,R_2EclIgLIbnFynni,758,0,1,0,1,Q167|qual_mc|qual_t
100,760,TRUE,R_1GUPhYgZ0bXHVSp,0,0,24.579,0,0,0,8.084,0,0,0,40.856,0,15.366,52.582,56.125,4,75.523,75.979,80.235,2,lCkV09nuFa,78.173,78.58,82.587,2,92Xs2HrHc7,74.865,75.241,79.065,2,7io325Xzep,73.234,73.817,77.171,2,YrTncBmy0Q,,,,,,,,,,,,,,99,38.129,43.312,45.392,2,I would ask the 99% because it seems to be a better and more accurate way to get the result i would like to get. ,"Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,A few times a year,I was as skilled as most people,I was more experienced than most people,"With a computer mouse

",,42,Male,Other,potato,"Yes, I only spoke English growing up",,,,to see how people react to word find games.,,R_1GUPhYgZ0bXHVSp,760,0,0,0,0,Q167|qual_slide|qual_t
100,760,TRUE,R_1eKu5diVuegFtKH,0,0,19.374,0,0,0,3.885,0,0,0,23.227,0,8.367,27.33,29.544,4,34.949,35.171,37.285,2,MuOqyc1KQv,89.863,90.182,93.101,2,RJ4yWC05r6,68.61,68.85,73.729,2,HNc4OhcgKS,67.779,68.034,70.448,2,lcaILt9LjF,,A participant who scored slightly better than you in the game,,,,,,,,,,,,,28.495,64.837,66.106,3,"Someone scoring worse may not know why they scored worse. Alternatively, it could be that their vocabulary skills are below mine, making advice not very useful as it's something that was determined in our respective pasts over years. On the other hand, the same problem might exist for someone who is the best, it might be that they have trained so much in this type of game or in their base skills that their advice would not lead to immediate, observable improvement. That leaves the person who is slightly better, who is probably only doing one or two easily replicatable things differently from me.","Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,A few times a week,I was as skilled as most people,I was as experienced as most people,"With a computer mouse

",,31,Male,Other,potato,"Yes, I only spoke English growing up",,,,"No idea, but I'd be interested to know.",,R_1eKu5diVuegFtKH,760,0,1,0,0,Q167|qual_mc|qual_t
